form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,height,height_err,fwhm,fwhm_err,redchi,chisqr,maxPoint
modestie,3.5316510389658804,,45.97709249448096,,8.829421188855876e+31,,54909658040547.42,,2.27306415940883e+16,,3.102464020717254e-05,0.0017684044918088349,59
slide,4.261462182059112,,50.77882703478792,,2.9647579168022023e+27,,215666750.59645122,,2.2141089908122516e+16,,3.251171165379179e-05,0.0018531675642661323,59
ray,6.612757628599764,,69.38695130161642,,3.647845599644825e+22,,5.055111591685962,,334719767487148.06,,3.3770062746506284e-05,0.0019248935765508583,59
verront,7.837252012165269,,100.13004752874298,,1.2085635694009943e+34,,437.33999288735544,,6.57638778081237e+20,,4.5077777620499184e-05,0.0025694333243684534,59
répétitions,8.487885703986992,,103.37937476624941,,1.4912806200273202e+31,,3.9154166079901955,,8.890169868462255e+17,,2.9738373080161154e-05,0.0016950872655691859,59
8ème,3.4837433819182175,2.9580814599099834,14.737516365254368,20.671929975078,889.7629026396912,9909.178810976618,0.0175031695495603,0.002190975081953041,814.4956446905117,2978.4012657171816,7.596120008287997e-05,0.004329788404724158,13
supp,3.338779695267545,,38.71710247916522,,5.348510083996964e+24,,2579699612.5903153,,47911669440168.58,,4.680568151500531e-05,0.0026679238463553027,59
comédie,1.3811464795924804,0.43690816067616717,5.501804479182141,1.5015719026274643,6.378176732475151,7.641206586258031,0.019506805544645473,0.0013518862125533257,177.85407002138365,153.6894812703557,6.646586306185824e-05,0.0037885541945259196,36
o',6.951023238035784,,65.30086481556033,,1.5345945620232067e+18,,0.1193694101706031,,85206632090.71074,,0.00010508492699067118,0.005989840838468257,59
nash,8.396412365598945,,110.17919482740284,,1.4347011850532613e+36,,195.96819440174914,,3.3574687141883365e+21,,8.454711974187832e-05,0.0048191858252870645,59
parceque,2.7684878241669253,,32.75529982986982,,4.3735923416366195e+24,,173137124272.45743,,2050171379565.7417,,3.3629136255164804e-05,0.001916860766544394,59
don',7.7598671410978755,,99.87385511072091,,3.5579455436734766e+34,,918.8166686104094,,1.553600971819494e+21,,0.00015434348360442184,0.008797578565452045,59
try,1.1171726244405595,0.1360736860802507,5.654703375744212,0.5352132531945928,12.007475545100881,6.952296579685265,0.02801889413905263,0.002222252228533044,283.51026895241296,118.30730032701504,5.539285455473899e-06,0.0003157392709620122,59
money,5.086604211166858,,62.329876611579145,,8.075006973952422e+29,,22411550.393473446,,2.7150626666443136e+18,,4.246187508821925e-05,0.0024203268800284975,59
lazare,1.1044941732124312,0.23224093744246346,4.245234830546147,0.523719694478563,2.2147725896078447,0.9259385971692221,0.02110052382647325,0.0020612445849941363,70.01184247590908,23.901360691480555,8.543445622117668e-05,0.00486976400460707,21
cesse,2.691726808727246,,33.39715689541178,,1.3347714155833567e+27,,23195416665268.086,,5409952066386.42,,3.2433992929953413e-05,0.0018487375970073446,59
émettre,4.446222602626402,,56.99617671849053,,1.4981578897900698e+32,,46570672652.87768,,2.7614289830685466e+18,,3.796823492757683e-05,0.002164189390871879,59
secoue,0.2940828412943587,0.015484920908142887,2.530525630825865,0.016140723908709822,0.7068088238643424,0.03315661368917434,0.07971296121279858,0.0036360426040754424,8.137755484906073,0.4274182563585609,5.404524702476377e-05,0.003080579080411535,12
présentations,8.454417859805522,,110.18719266657236,,4.74771195344952e+35,,104.15825327724085,,1.363480587451218e+21,,3.736098119074493e-05,0.002129575927872461,59
lara,0.9540227839542885,0.4170391512131503,4.178939601043449,0.8930831473031869,2.1089900835366766,1.717880037764692,0.02128992179685232,0.00408526894750044,72.26004691563398,51.72850722323779,0.0003611003334877236,0.020582719008800245,26
disco,6.880383880450271,,85.30783407376444,,5.163539421308981e+31,,5095.709951674146,,1.0176364364004113e+20,,1.7998731602177676e-05,0.0010259277013241275,59
nettoyé,9.060946681254485,,110.25152224779336,,1.8631701017469313e+31,,0.7249593243992756,,7.227227093954355e+16,,3.4008977955495045e-05,0.0019385117434632176,59
boue,7.820906693379713,,90.60275993671407,,1.016088648228605e+28,,4.45102760260212,,6.0692246257914456e+16,,3.5370842392361516e-05,0.0020161380163646065,59
mel,0.03905944923525676,0.0036720000775392367,3.5263380960771604,0.0036747779658622606,0.4714149461654146,0.038400132002856205,0.1417259610144309,0.011538481261650245,3.123514421109874,0.2936213619993837,0.00020868672694218754,0.01189514343570469,34
postal,8.814114482010732,,101.94651231217206,,1.6262121660466595e+28,,0.28971370739428287,,1101803678876331.1,,0.00012438510383258776,0.007089950918457503,59
qt,1.3344301296174943,0.43031900461057015,6.1703205498254405,1.818249789885654,16.285153451958625,28.103314517142277,0.024793898915566003,0.00429729375591723,371.16496515855636,455.5009645858732,3.386768897108651e-05,0.001930458271351931,59
planter,7.180629219253102,,82.25202084757127,,1.441761918015155e+27,,23.903742290630294,,1.0011837477346962e+17,,2.815135792437801e-05,0.0016046274016895466,59
mie,5.148440925689125,,49.2073635534217,,1.0353444330793678e+18,,19.48201614175068,,3100982475435.0522,,8.054638416682606e-06,0.00045911438975090857,59
plongé,9.382326540984709,,115.2455743324736,,8.521845158844184e+31,,0.42040186613097835,,4.149578764318925e+16,,8.263722220752037e-05,0.004710321665828661,59
mdrrrrrrrrr,4.480039604378847,,55.8914347156396,,2.7957254090859126e+30,,3027541357.1539984,,7.03959476960386e+17,,5.404204632199578e-05,0.0030803966403537596,59
br,5.056135555489606,7.610728117771388,32.67088600532248,90.07821939879767,125109462.5747785,6726338102.589027,0.022743542604795653,0.015575968809463724,469543.9484689846,10389030.9653408,3.5385796924988715e-05,0.0020169904247243566,59
peintures,8.712872343206739,,111.40132511957991,,2.612966663373499e+34,,15.186189968299534,,7.364617430020153e+19,,3.4030305335787833e-05,0.0019397274041399067,59
embouteillages,2.6214076501365127,,29.945740254288623,,3.066944575253548e+22,,14321856895.99009,,229311358168.84927,,4.0200160673037654e-05,0.0022914091583631463,59
tramway,0.2774384395664971,0.02945362631267718,2.8644801557323243,0.030566443838172242,0.6089263917086529,0.057415098177751436,0.051879356599971296,0.004770854991854348,10.799908544088996,1.1438987202969262,0.0001234681792974853,0.007037686219956663,16
enlève,0.35965665183226775,0.05916544349872103,4.4089207907484695,0.17682207877794914,4.610233930604345,2.3493020380364573,0.06638402605409313,0.013032220526095104,63.000141738612626,19.37469122834474,1.9335140885737674e-05,0.0011021030304870475,59
courbatures,2.7156497523530008,,31.47387328695883,,2.822190822936296e+23,,35489557460.08835,,714523297515.6329,,3.054400297891091e-05,0.001741008169797922,59
tuée,2.819711065842226,,30.39634548941972,,1.7636243017109615e+20,,83682431.74467772,,154617949153.61035,,3.156211786690108e-05,0.0017990407184133618,59
moquerie,9.755731595653119,,122.25895377820888,,2.1818901075293284e+33,,0.3318413768885861,,5.639466571225227e+16,,3.6874816376013773e-05,0.002101864533432785,59
entretient,4.538945166884059,,59.31121832216005,,3.6742990518921453e+33,,167597408884.9041,,1.3556147617731637e+19,,4.444643181212834e-05,0.0025334466132913153,59
dem,2.1850600137674836,,28.10767961889415,,3.651662455268696e+27,,4504990725675536.0,,177114254868.29654,,5.6650934895805616e-05,0.0032291032890609203,59
petasse,4.94694403309078,,64.1009757325786,,2.5196287138852308e+33,,6071448051.606821,,5.496856910957997e+19,,0.00016152372797667786,0.009206852494670638,59
douille,3.8760501265160356,,37.138321664872315,,1.2861489510813131e+17,,1799.752603938894,,385631734300.20734,,1.3359146753270018e-05,0.000761471364936391,59
brel,8.360308340246247,,104.46226745234355,,5.8339357113089005e+32,,17.976966593320352,,1.938483506621896e+19,,3.250079500967551e-05,0.001852545315551504,59
pourvoir,4.151566344610575,,39.30126282567721,,8.849456403782534e+16,,401.7307243445983,,508026143097.8327,,3.317503395954561e-05,0.0018909769356940998,59
animateurs,3.1287267051118812,,42.70503432255409,,2.7419222719804315e+34,,1.3264049509486662e+17,,7849813112896421.0,,7.846435840953675e-05,0.004472468429343595,59
hurlent,5.710213503962296,,75.17817852789693,,1.2696033015023438e+35,,239264071.2463792,,2.5615549544788635e+21,,3.6207657242549746e-05,0.0020638364628253357,59
divise,1.6128585878098525,0.7125766497039648,6.012480864723899,2.6659210563981808,8.443521455127536,16.19470305373092,0.01877232336672409,0.0018606918610481846,197.8468233228038,252.0906125002583,0.00011801978656790362,0.006727127834370506,30
airs,8.410929766931211,,96.27947422132245,,3.353633755508224e+27,,0.5620114625751342,,2459778452474504.5,,2.7147065516252484e-05,0.0015473827344263916,59
messieurs,3.981965246911899,,50.622315920348626,,1.1497334747478227e+31,,330760941224.04517,,1.364302398397828e+17,,3.668316831804234e-05,0.0020909405941284135,59
inspirés,7.385422086094053,,91.73665588686242,,1.1080859504051916e+32,,603.3420841752545,,8.488817311351087e+19,,3.098740188961003e-05,0.0017662819077077718,59
yoga,3.4410861310356045,3.232592329903539,17.172492124398328,26.910509801765116,13678.328348944495,234780.29336889833,0.020586640204817555,0.00928552166244275,11880.872446525118,101119.19716247036,4.9089475798604845e-05,0.002798100120520476,59
gala,7.024380840770828,,87.69219163032751,,1.6822050714468866e+32,,4077.642618756552,,1.7667468411503254e+20,,0.00010482382943278853,0.005974958277668947,59
délicieuse,1.891564522100384,0.5973617510505304,6.886669265589396,2.526387872032324,14.257018010434193,24.014640715018608,0.018375176530396813,0.0011943640880062243,250.66146524304804,253.98915880013146,4.809963700142405e-05,0.0027416793090811707,27
excellents,0.17581540280085023,0.025020618837543737,4.071654319805442,0.04087192324787669,1.3110398864249029,0.2596788969720609,0.0515091398501519,0.0027270657956464327,23.712887789434987,4.12842062637152,4.484452657407851e-05,0.002556138014722475,57
speech,2.0781798994598346,0.5790699109739825,7.340839488535956,2.546261377057176,16.842494450801663,26.730170362479278,0.018170615685822476,0.0011678278272255875,235.4164498505269,203.28392296278997,3.59620001488307e-05,0.00204983400848335,21
amaury,8.12791089821331,,104.03875927007886,,2.0626836492611336e+34,,146.99037258870288,,4.4549043467311455e+20,,3.651439743559762e-05,0.0020813206538290645,59
méfier,3.978075994464529,,49.48753848199465,,4.896948743658991e+29,,43188885212.25099,,4.503385626026064e+16,,3.157537312398105e-05,0.0017997962680669196,59
lopes,1.5778573459887486,0.35813402760619506,5.801669276142147,1.2827130638401874,7.12328856681709,6.533006391679401,0.01890196814647915,0.001075061279129356,171.60199492268006,104.96273208735067,3.570318907892077e-05,0.0020350817774984838,27
efforts,3.558837880245792,,45.25274297041244,,2.9291228369099877e+30,,4107368890626.9736,,9380392130162128.0,,1.677112198523516e-05,0.0009559539531584043,59
timide,3.5817657274229644,,46.73227257249534,,1.6097894714079354e+32,,55437769746075.164,,3.5925237148957012e+16,,7.492485323474339e-05,0.004270716634380373,59
digestion,0.4073670802413268,0.09207296812060446,3.552165235588529,0.09822111696915532,0.9745996436307678,0.19667671892467448,0.029723487195977866,0.005133860168139422,29.44998316908801,6.974939653010839,0.00035621192187909736,0.02030407954710855,30
couscous,0.9022179151649458,0.16105418515398506,3.8641158370704187,0.28996319743502486,1.6419104480956523,0.432968447646066,0.022884484774353793,0.0022543269225138458,53.79337302283517,13.198752876771792,9.356056137440451e-05,0.005332951998341057,21
guerres,2.3581677900768314,,29.99832548293937,,3.679251962580292e+27,,940879000226449.9,,656387689429.195,,3.4367834154155835e-05,0.0019589665467868826,59
végétarien,6.065713412721265,,76.06311144591909,,1.0696997649003013e+32,,635291.006957676,,1.4338476861442382e+20,,4.218478676941806e-05,0.0024045328458568295,59
tambour,2.9709789007257252,1.7042767081275463,11.917235097821486,10.620808430961745,234.805100549977,1430.2414762651013,0.017371028298682492,0.0013565105660579997,726.0827275118094,1863.225468498641,5.181410774447889e-05,0.002953404141435297,22
voyais,0.23895605554923796,0.060210868574070105,4.145591151247571,0.1232370837805154,1.7183049441075455,0.7907299664829431,0.0467394944116519,0.006005604594662962,34.009439460744844,11.90195060481152,7.763257057755575e-05,0.004425056522920677,59
déjeuné,3.369927976056816,,42.47116532488699,,3.58239110338048e+29,,4451268519425.977,,1721857224125275.0,,2.9746246894143445e-05,0.0016955360729661764,59
camionnette,0.21182885430775245,0.03524827474660469,3.9840838955416324,0.045017757463469206,1.124180516090248,0.1991552472719781,0.040293877866136654,0.002977496938126001,25.894904662159817,5.0291596837163155,9.786934552918439e-05,0.00557855269516351,51
ç,1.0066962102807606,0.052233221838009165,4.587100133527406,0.13676491868576193,3.1803783765099163,0.4113330738676644,0.021301159927769965,0.0003272747265451063,105.72852795965981,11.290054742349467,3.1488730748126675e-06,0.00017948576526432205,36
texto,2.8647833171556263,,29.872768948885305,,8.400213899156453e+18,,7527551.435624552,,74766359272.8797,,1.0848913208541056e-05,0.0006183880528868402,59
distinguer,3.4781273930778367,,45.847900531179164,,4.7276164747947144e+32,,281596442821829.25,,2.729377555734565e+16,,6.044559868417715e-05,0.003445399124998098,59
maillots,1.395822013297247,0.5146713523605427,4.561044123173813,1.332547792840436,2.68636820269832,2.3863636324303137,0.021255992195806782,0.003688720895174609,67.90397532492149,41.207333186801435,0.00024182288299070314,0.01378390433047008,14
couches,4.480601547291719,,54.4191101806607,,6.6122908036353915e+28,,312902391.48693436,,1.607776832676563e+17,,1.6836318850711685e-05,0.0009596701744905661,59
culottes,6.852235989484793,,80.99576431577944,,6.1198354349584565e+28,,372.8622200875644,,1.942519455109229e+18,,5.716944431241701e-05,0.00325865832580777,59
déficit,7.933558664683753,,108.14263979841168,,6.892139232974991e+38,,17441.567465021744,,4.868963359369334e+23,,6.463756296200313e-05,0.003684341088834178,59
enchaîné,0.04780173767429726,0.002556769798466471,3.6659575073693573,0.0025597108384513624,0.6205455980429024,0.028766449913568914,0.13262675604529678,0.006143335455439584,4.392820121123449,0.234934080391196,8.319736196330268e-05,0.004742249631908253,39
citoyen,3.2069164025486767,,41.74336542347943,,2.067390173188422e+31,,326995493481355.25,,2004924452873291.2,,5.0133397661718796e-05,0.0028576036667179714,59
méchante,0.6100696332543881,0.11842276935988597,4.840956863071309,0.42234484816179724,8.530927471907562,6.737293508376005,0.05308172054099188,0.013377227257720276,136.4031332671051,68.70888397807599,1.687796809895094e-05,0.0009620441816402035,59
piquant,7.478039298474763,,95.39722236427346,,6.975372557707057e+33,,1920.0339629678367,,9.29212392110494e+20,,0.00017316135860025747,0.009870197440214676,59
extraterrestre,0.518660202372606,0.08091415473280936,3.5958894616651103,0.0966269246372368,1.1560192265537266,0.17470865018333948,0.027908190588797708,0.003012668093521369,36.17030034549444,6.295072475610303,0.00014006846726282823,0.007983902633981209,28
anderson,10.537659978744843,,134.71431824327408,,7.201209653522397e+34,,0.1102581122812738,,4666505448219540.0,,4.1188694916804065e-05,0.0023477556102578317,59
confier,3.8163749436967493,,44.85581450860095,,1.4943774986362125e+26,,751233408.4330807,,1278430895810578.2,,3.7986821666956824e-05,0.002165248835016539,59
deteste,2.747395506237292,,31.017020339332774,,1.720582708592225e+22,,3683075045.6433554,,394978931662.5044,,4.0513823666261e-05,0.002309287948976877,59
satisfait,6.730647873905628,,87.72435767665318,,9.889504982068152e+34,,321325.5426066755,,7.338849270572638e+21,,3.3698545255639855e-05,0.0019208170795714718,59
cardio,4.594917725118867,,61.23122000954754,,1.020286562604137e+35,,870285228375.831,,5.923435091503683e+19,,3.7602964065163045e-05,0.0021433689517142934,59
visibles,5.381955730632638,,72.15963984164429,,1.5148300598636415e+36,,10036157414.605494,,3.2435580385433297e+21,,4.7412976542562966e-05,0.002702539662926089,59
